aspect,datamask,first_b30,first_b40,first_b50,first_b70,gain,last_b30,last_b40,last_b50,last_b70,loss,lossyear,slope,treecover2000
251.69020080566406,1.0,27.0,77.0,76.0,39.0,0.0,33.0,62.0,81.0,54.0,1.0,18.0,5.883903980255127,16.0
68.38160705566406,1.0,20.0,77.0,76.0,36.0,0.0,28.0,76.0,81.0,47.0,1.0,18.0,5.022023677825928,41.0
45.267601013183594,1.0,13.0,80.0,61.0,24.0,0.0,33.0,79.0,85.0,47.0,1.0,18.0,5.256560325622559,58.0
134.85223388671875,1.0,14.0,93.0,68.0,29.0,0.0,30.0,101.0,92.0,47.0,1.0,18.0,1.3148354291915894,64.0
116.44461822509766,1.0,17.0,99.0,74.0,33.0,0.0,26.0,86.0,79.0,41.0,1.0,18.0,6.22348690032959,51.0
0.0,1.0,17.0,83.0,73.0,33.0,0.0,24.0,89.0,78.0,37.0,1.0,18.0,2.7802884578704834,40.0
163.9618377685547,1.0,18.0,84.0,67.0,32.0,0.0,19.0,90.0,75.0,34.0,1.0,18.0,6.724325656890869,70.0
48.95061492919922,1.0,17.0,86.0,67.0,31.0,0.0,21.0,92.0,71.0,31.0,1.0,18.0,9.789917945861816,47.0
80.60669708251953,1.0,18.0,82.0,61.0,24.0,0.0,27.0,79.0,82.0,46.0,1.0,18.0,16.570363998413086,47.0
78.75420379638672,1.0,18.0,108.0,87.0,39.0,0.0,21.0,87.0,74.0,34.0,1.0,18.0,9.425868034362793,51.0
0.0,1.0,19.0,79.0,62.0,29.0,0.0,22.0,84.0,77.0,38.0,1.0,18.0,2.7802884578704834,54.0
217.0079803466797,1.0,13.0,78.0,61.0,26.0,0.0,21.0,93.0,72.0,34.0,1.0,18.0,13.672048568725586,64.0
350.4488220214844,1.0,29.0,82.0,87.0,48.0,0.0,34.0,70.0,87.0,50.0,1.0,18.0,5.625030517578125,16.0
90.0,1.0,16.0,92.0,82.0,38.0,0.0,22.0,93.0,77.0,37.0,1.0,18.0,0.9346185922622681,37.0
53.27298355102539,1.0,25.0,109.0,102.0,49.0,0.0,28.0,91.0,85.0,43.0,1.0,18.0,4.642751693725586,43.0
90.0,1.0,21.0,55.0,43.0,21.0,0.0,27.0,86.0,78.0,37.0,1.0,18.0,5.568642616271973,58.0
141.22708129882812,1.0,13.0,82.0,65.0,28.0,0.0,21.0,81.0,68.0,30.0,1.0,18.0,5.9270124435424805,55.0
314.83050537109375,1.0,15.0,72.0,68.0,30.0,0.0,20.0,79.0,77.0,38.0,1.0,18.0,6.549167633056641,72.0
62.34130859375,1.0,26.0,77.0,80.0,41.0,1.0,27.0,85.0,79.0,38.0,1.0,18.0,19.224754333496094,29.0
288.275390625,1.0,27.0,72.0,79.0,44.0,0.0,34.0,64.0,80.0,50.0,1.0,18.0,2.9550833702087402,16.0
0.0,1.0,24.0,74.0,68.0,37.0,0.0,22.0,89.0,77.0,37.0,1.0,18.0,4.6273674964904785,59.0
270.0,1.0,15.0,105.0,83.0,36.0,0.0,22.0,89.0,75.0,34.0,1.0,18.0,2.79357647895813,49.0
279.42010498046875,1.0,19.0,90.0,73.0,31.0,0.0,22.0,82.0,76.0,37.0,1.0,18.0,5.648396015167236,55.0
26.783199310302734,1.0,26.0,70.0,70.0,37.0,0.0,37.0,71.0,85.0,56.0,1.0,18.0,2.076993227005005,16.0
0.0,1.0,25.0,78.0,66.0,29.0,0.0,24.0,86.0,77.0,35.0,1.0,18.0,1.8543341159820557,47.0
303.5043029785156,1.0,19.0,88.0,76.0,35.0,0.0,20.0,90.0,74.0,35.0,1.0,18.0,3.3566317558288574,55.0
200.65789794921875,1.0,17.0,87.0,76.0,33.0,0.0,23.0,86.0,76.0,36.0,1.0,18.0,7.879727363586426,60.0
326.1282653808594,1.0,20.0,104.0,79.0,36.0,0.0,41.0,78.0,95.0,58.0,1.0,18.0,3.347403049468994,39.0
206.7517547607422,1.0,19.0,77.0,62.0,29.0,0.0,21.0,90.0,72.0,35.0,1.0,18.0,4.147397994995117,55.0
116.40327453613281,1.0,27.0,117.0,94.0,44.0,0.0,28.0,82.0,84.0,44.0,1.0,18.0,2.084798574447632,24.0
333.288330078125,1.0,24.0,91.0,74.0,34.0,1.0,28.0,81.0,82.0,45.0,1.0,18.0,2.075687885284424,37.0
26.7160587310791,1.0,10.0,84.0,63.0,22.0,0.0,26.0,82.0,79.0,37.0,1.0,18.0,8.24923038482666,51.0
90.0,1.0,18.0,76.0,67.0,30.0,0.0,26.0,85.0,79.0,39.0,1.0,18.0,0.9313149452209473,36.0
251.66848754882812,1.0,12.0,76.0,71.0,33.0,0.0,24.0,77.0,79.0,39.0,1.0,18.0,17.161439895629883,49.0
90.0,1.0,26.0,75.0,81.0,47.0,0.0,31.0,63.0,83.0,48.0,1.0,18.0,7.446194171905518,20.0
134.8461151123047,1.0,28.0,79.0,81.0,41.0,0.0,29.0,47.0,62.0,37.0,1.0,18.0,2.6285688877105713,20.0
143.01718139648438,1.0,17.0,92.0,80.0,34.0,0.0,23.0,85.0,71.0,32.0,1.0,18.0,4.634197235107422,41.0
90.0,1.0,24.0,69.0,73.0,40.0,0.0,35.0,66.0,79.0,50.0,1.0,18.0,1.8724747896194458,16.0
158.08018493652344,1.0,23.0,90.0,80.0,39.0,0.0,21.0,83.0,75.0,35.0,1.0,18.0,4.986208438873291,52.0
296.3601989746094,1.0,23.0,76.0,84.0,43.0,0.0,22.0,89.0,78.0,38.0,1.0,18.0,4.170386791229248,43.0
333.3045959472656,1.0,17.0,80.0,77.0,36.0,0.0,24.0,82.0,70.0,34.0,1.0,18.0,2.075392246246338,44.0
72.9838638305664,1.0,11.0,89.0,69.0,30.0,0.0,22.0,91.0,85.0,42.0,1.0,18.0,12.476507186889648,60.0
317.885986328125,1.0,20.0,89.0,84.0,39.0,0.0,23.0,78.0,71.0,33.0,1.0,18.0,12.31007194519043,47.0
333.2627258300781,1.0,18.0,81.0,67.0,29.0,0.0,18.0,81.0,64.0,29.0,1.0,18.0,2.0761544704437256,55.0
270.0,1.0,17.0,89.0,72.0,32.0,0.0,24.0,87.0,79.0,37.0,1.0,18.0,13.708890914916992,56.0
59.15479278564453,1.0,15.0,99.0,81.0,34.0,0.0,20.0,82.0,75.0,34.0,1.0,18.0,5.410738945007324,47.0
14.101739883422852,1.0,28.0,78.0,94.0,49.0,1.0,41.0,80.0,93.0,53.0,1.0,18.0,3.819570541381836,16.0
270.0,1.0,20.0,98.0,83.0,38.0,1.0,38.0,86.0,98.0,57.0,1.0,18.0,7.4185285568237305,41.0
134.88600158691406,1.0,17.0,85.0,71.0,29.0,0.0,24.0,93.0,79.0,35.0,1.0,18.0,3.936657190322876,55.0
333.3099060058594,1.0,16.0,84.0,78.0,36.0,0.0,25.0,87.0,85.0,43.0,1.0,18.0,6.204246520996094,49.0
339.9471740722656,1.0,17.0,75.0,54.0,23.0,0.0,24.0,86.0,66.0,30.0,1.0,18.0,10.733468055725098,56.0
134.88380432128906,1.0,13.0,84.0,70.0,30.0,0.0,23.0,77.0,76.0,39.0,1.0,18.0,1.3141080141067505,52.0
243.5347137451172,1.0,22.0,86.0,82.0,37.0,0.0,24.0,90.0,84.0,41.0,1.0,18.0,2.0802693367004395,44.0
279.4027404785156,1.0,15.0,88.0,76.0,31.0,0.0,27.0,85.0,75.0,36.0,1.0,18.0,5.6586594581604,44.0
116.41556549072266,1.0,9.0,83.0,58.0,21.0,0.0,22.0,96.0,83.0,41.0,1.0,18.0,6.229788780212402,72.0
56.4655647277832,1.0,14.0,86.0,68.0,28.0,0.0,21.0,89.0,76.0,35.0,1.0,18.0,3.353973627090454,56.0
288.3003234863281,1.0,19.0,89.0,76.0,35.0,0.0,20.0,87.0,72.0,33.0,1.0,18.0,2.951200008392334,52.0
0.0,1.0,23.0,88.0,74.0,34.0,0.0,28.0,79.0,78.0,43.0,1.0,18.0,0.9274099469184875,37.0
63.519168853759766,1.0,19.0,62.0,60.0,30.0,0.0,23.0,92.0,78.0,35.0,1.0,18.0,2.079137086868286,56.0
236.41091918945312,1.0,14.0,80.0,65.0,26.0,0.0,25.0,73.0,77.0,39.0,1.0,18.0,3.3491668701171875,62.0
270.0,1.0,15.0,91.0,71.0,32.0,0.0,20.0,96.0,73.0,31.0,1.0,18.0,0.9320012331008911,55.0
341.3934631347656,1.0,27.0,70.0,81.0,53.0,0.0,35.0,82.0,83.0,51.0,1.0,18.0,2.9333624839782715,20.0
180.0,1.0,23.0,81.0,81.0,42.0,0.0,30.0,76.0,89.0,53.0,1.0,18.0,2.7802884578704834,20.0
38.80499267578125,1.0,16.0,86.0,75.0,32.0,0.0,25.0,87.0,80.0,37.0,1.0,18.0,11.734955787658691,52.0
296.3531799316406,1.0,27.0,71.0,70.0,36.0,0.0,33.0,69.0,75.0,45.0,1.0,18.0,4.171413898468018,16.0
81.91529083251953,1.0,23.0,104.0,80.0,38.0,0.0,20.0,89.0,73.0,33.0,1.0,18.0,6.566032886505127,52.0
192.59661865234375,1.0,13.0,89.0,70.0,29.0,0.0,20.0,92.0,72.0,32.0,1.0,18.0,8.49059772491455,52.0
158.04103088378906,1.0,21.0,84.0,79.0,40.0,0.0,33.0,84.0,93.0,52.0,1.0,18.0,4.987574577331543,28.0
289.88372802734375,1.0,23.0,87.0,70.0,32.0,0.0,20.0,87.0,72.0,32.0,1.0,18.0,10.779051780700684,47.0
193.4569091796875,1.0,15.0,82.0,68.0,29.0,0.0,25.0,98.0,81.0,36.0,1.0,18.0,19.26654815673828,56.0
291.6807556152344,1.0,14.0,76.0,63.0,28.0,0.0,17.0,86.0,67.0,30.0,1.0,19.0,5.008340358734131,72.0
225.1276397705078,1.0,11.0,94.0,83.0,35.0,0.0,26.0,82.0,83.0,42.0,1.0,19.0,1.3143713474273682,40.0
0.0,1.0,23.0,90.0,77.0,34.0,0.0,27.0,93.0,82.0,40.0,1.0,19.0,0.9274099469184875,54.0
45.16630935668945,1.0,14.0,65.0,51.0,24.0,0.0,20.0,103.0,81.0,35.0,1.0,19.0,2.6291415691375732,59.0
45.158653259277344,1.0,34.0,74.0,91.0,56.0,0.0,48.0,78.0,105.0,65.0,1.0,19.0,1.3150864839553833,16.0
116.33753967285156,1.0,24.0,72.0,77.0,41.0,0.0,46.0,79.0,109.0,76.0,1.0,19.0,2.0896246433258057,16.0
225.10635375976562,1.0,22.0,78.0,69.0,30.0,0.0,68.0,84.0,132.0,92.0,1.0,19.0,5.24177360534668,55.0
354.7826232910156,1.0,15.0,80.0,70.0,33.0,0.0,21.0,85.0,74.0,36.0,1.0,19.0,10.137711524963379,55.0
296.4077453613281,1.0,21.0,101.0,85.0,41.0,0.0,19.0,81.0,70.0,33.0,1.0,19.0,10.314083099365234,55.0
125.40886688232422,1.0,22.0,97.0,82.0,38.0,0.0,25.0,94.0,77.0,34.0,1.0,19.0,7.952329635620117,47.0
26.672405242919922,1.0,24.0,88.0,73.0,32.0,0.0,22.0,84.0,72.0,32.0,1.0,19.0,2.0749735832214355,55.0
270.0,1.0,21.0,74.0,90.0,42.0,0.0,20.0,87.0,71.0,33.0,1.0,19.0,1.8618409633636475,37.0
168.6317596435547,1.0,22.0,86.0,74.0,34.0,0.0,22.0,86.0,77.0,36.0,1.0,19.0,4.7195563316345215,39.0
66.92750549316406,1.0,16.0,85.0,73.0,34.0,0.0,37.0,68.0,93.0,57.0,1.0,19.0,7.06402587890625,47.0
270.0,1.0,21.0,101.0,84.0,40.0,0.0,29.0,79.0,84.0,48.0,1.0,19.0,1.8699432611465454,43.0
45.10404586791992,1.0,18.0,88.0,78.0,36.0,1.0,28.0,81.0,91.0,50.0,1.0,19.0,1.3138283491134644,41.0
153.24351501464844,1.0,30.0,56.0,84.0,58.0,0.0,23.0,92.0,73.0,34.0,1.0,19.0,2.076505422592163,37.0
90.0,1.0,21.0,76.0,65.0,30.0,0.0,21.0,91.0,74.0,33.0,1.0,19.0,0.93110591173172,29.0
180.0,1.0,18.0,106.0,96.0,49.0,0.0,24.0,92.0,84.0,42.0,1.0,19.0,3.704791784286499,49.0
21.90522003173828,1.0,17.0,88.0,74.0,32.0,0.0,24.0,85.0,74.0,34.0,1.0,19.0,4.9857001304626465,51.0
180.0,1.0,21.0,86.0,79.0,36.0,0.0,29.0,79.0,86.0,45.0,1.0,19.0,3.704791784286499,39.0
90.0,1.0,20.0,86.0,72.0,34.0,0.0,18.0,93.0,70.0,30.0,1.0,19.0,0.9337636828422546,55.0
153.2677764892578,1.0,20.0,90.0,76.0,32.0,1.0,50.0,82.0,100.0,67.0,1.0,19.0,2.0760626792907715,39.0
270.0,1.0,16.0,85.0,70.0,33.0,0.0,22.0,85.0,72.0,35.0,1.0,19.0,6.510335445404053,51.0
270.0,1.0,23.0,75.0,73.0,37.0,0.0,20.0,84.0,66.0,29.0,1.0,19.0,4.6525139808654785,55.0
150.10726928710938,1.0,17.0,88.0,81.0,39.0,0.0,24.0,95.0,79.0,39.0,1.0,19.0,7.446525573730469,51.0
11.358179092407227,1.0,14.0,83.0,83.0,42.0,0.0,25.0,80.0,78.0,38.0,1.0,19.0,4.719390392303467,40.0
63.61029815673828,1.0,15.0,72.0,62.0,27.0,0.0,20.0,92.0,77.0,36.0,1.0,19.0,4.166072368621826,49.0
180.0,1.0,19.0,93.0,74.0,32.0,0.0,23.0,94.0,76.0,36.0,1.0,19.0,1.8543341159820557,52.0
180.0,1.0,24.0,84.0,80.0,40.0,1.0,26.0,86.0,71.0,33.0,1.0,19.0,1.8543341159820557,28.0
251.65936279296875,1.0,19.0,103.0,79.0,35.0,0.0,27.0,77.0,80.0,41.0,1.0,19.0,2.944946765899658,40.0
0.0,1.0,22.0,92.0,93.0,45.0,0.0,25.0,91.0,81.0,37.0,1.0,19.0,1.8543341159820557,44.0
204.0856475830078,1.0,15.0,77.0,63.0,29.0,0.0,33.0,85.0,84.0,51.0,1.0,19.0,9.067028999328613,49.0
18.52959442138672,1.0,27.0,93.0,100.0,52.0,1.0,28.0,87.0,81.0,43.0,1.0,19.0,2.932041645050049,16.0
68.37699890136719,1.0,20.0,87.0,75.0,37.0,0.0,23.0,86.0,76.0,37.0,1.0,19.0,5.02100944519043,37.0
0.0,1.0,34.0,83.0,105.0,62.0,0.0,40.0,72.0,100.0,64.0,1.0,19.0,3.704791784286499,37.0
174.77674865722656,1.0,26.0,89.0,81.0,41.0,0.0,23.0,93.0,76.0,35.0,1.0,19.0,10.137804985046387,49.0
76.05364227294922,1.0,26.0,78.0,80.0,41.0,0.0,32.0,74.0,90.0,53.0,1.0,19.0,3.842524766921997,20.0
225.20379638671875,1.0,19.0,85.0,79.0,40.0,0.0,20.0,88.0,67.0,30.0,1.0,19.0,6.553079128265381,37.0
211.1534423828125,1.0,24.0,93.0,89.0,48.0,0.0,30.0,85.0,87.0,50.0,1.0,19.0,5.402876853942871,28.0
134.892333984375,1.0,16.0,76.0,60.0,25.0,0.0,22.0,85.0,74.0,35.0,1.0,19.0,1.3139115571975708,72.0
90.0,1.0,17.0,89.0,79.0,36.0,0.0,24.0,99.0,83.0,38.0,1.0,19.0,4.651090145111084,44.0
293.10858154296875,1.0,18.0,88.0,81.0,34.0,0.0,22.0,92.0,84.0,41.0,1.0,19.0,7.053703784942627,48.0
0.0,1.0,11.0,73.0,61.0,25.0,0.0,20.0,92.0,65.0,27.0,1.0,19.0,0.9274099469184875,54.0
270.0,1.0,18.0,83.0,65.0,19.0,0.0,25.0,79.0,81.0,44.0,1.0,19.0,0.9333488345146179,46.0
45.22505569458008,1.0,17.0,83.0,73.0,30.0,0.0,33.0,74.0,95.0,60.0,1.0,19.0,2.6318533420562744,60.0
192.8629913330078,1.0,20.0,103.0,77.0,31.0,0.0,23.0,78.0,73.0,34.0,1.0,19.0,20.067150115966797,55.0
314.7442626953125,1.0,23.0,69.0,69.0,36.0,0.0,34.0,76.0,84.0,50.0,1.0,19.0,1.317332148551941,20.0
329.6232604980469,1.0,11.0,78.0,65.0,28.0,0.0,25.0,80.0,80.0,39.0,1.0,19.0,12.689325332641602,55.0
126.64396667480469,1.0,19.0,88.0,78.0,36.0,0.0,31.0,85.0,92.0,53.0,1.0,19.0,4.651753902435303,39.0
288.31231689453125,1.0,23.0,95.0,86.0,40.0,0.0,25.0,81.0,74.0,38.0,1.0,19.0,2.9493391513824463,44.0
341.4313659667969,1.0,18.0,85.0,71.0,33.0,0.0,30.0,79.0,85.0,49.0,1.0,19.0,5.850134372711182,51.0
225.27426147460938,1.0,27.0,69.0,76.0,41.0,0.0,38.0,69.0,85.0,59.0,1.0,19.0,1.317761778831482,16.0
333.2916564941406,1.0,9.0,73.0,67.0,30.0,0.0,20.0,90.0,75.0,37.0,1.0,19.0,4.145821571350098,72.0
288.22637939453125,1.0,33.0,70.0,77.0,44.0,0.0,36.0,69.0,78.0,52.0,1.0,19.0,2.962742805480957,12.0
45.150753021240234,1.0,9.0,66.0,54.0,22.0,0.0,43.0,81.0,96.0,61.0,1.0,19.0,2.628424882888794,59.0
225.2505645751953,1.0,27.0,68.0,87.0,50.0,0.0,24.0,79.0,80.0,41.0,1.0,19.0,3.9460816383361816,28.0
90.0,1.0,20.0,84.0,81.0,39.0,0.0,23.0,85.0,76.0,38.0,1.0,19.0,0.9346327185630798,44.0
0.0,1.0,16.0,68.0,58.0,28.0,0.0,24.0,86.0,84.0,41.0,1.0,19.0,1.8543341159820557,48.0
167.83633422851562,1.0,18.0,79.0,78.0,34.0,0.0,30.0,78.0,92.0,55.0,1.0,19.0,13.052499771118164,44.0
180.0,1.0,26.0,71.0,74.0,40.0,0.0,36.0,69.0,88.0,59.0,1.0,19.0,0.9274099469184875,16.0
31.10529327392578,1.0,20.0,84.0,79.0,39.0,0.0,20.0,94.0,73.0,32.0,1.0,19.0,10.706032752990723,48.0
270.0,1.0,20.0,76.0,76.0,37.0,0.0,29.0,81.0,85.0,48.0,1.0,19.0,0.9344051480293274,37.0
116.34117126464844,1.0,25.0,74.0,76.0,38.0,0.0,27.0,70.0,76.0,41.0,1.0,19.0,2.0893571376800537,20.0
270.0,1.0,22.0,92.0,71.0,33.0,0.0,21.0,86.0,68.0,31.0,1.0,19.0,2.799177885055542,54.0
208.44219970703125,1.0,22.0,78.0,71.0,33.0,0.0,25.0,98.0,83.0,40.0,1.0,19.0,13.459344863891602,62.0
180.0,1.0,26.0,101.0,94.0,42.0,0.0,28.0,82.0,78.0,41.0,1.0,19.0,0.9274099469184875,28.0
41.289241790771484,1.0,47.0,103.0,95.0,54.0,0.0,31.0,86.0,92.0,52.0,1.0,19.0,9.778889656066895,20.0
270.0,1.0,23.0,94.0,70.0,30.0,0.0,21.0,94.0,69.0,32.0,1.0,19.0,1.8662117719650269,67.0
125.36901092529297,1.0,17.0,74.0,86.0,48.0,0.0,22.0,85.0,78.0,40.0,1.0,19.0,7.960021018981934,45.0
26.777833938598633,1.0,25.0,65.0,74.0,39.0,0.0,32.0,72.0,84.0,52.0,1.0,19.0,8.25365161895752,20.0
0.0,1.0,24.0,70.0,69.0,38.0,0.0,37.0,66.0,89.0,59.0,1.0,19.0,0.9274099469184875,20.0
56.41618347167969,1.0,14.0,84.0,67.0,29.0,0.0,22.0,91.0,83.0,38.0,1.0,19.0,3.3496286869049072,54.0
45.22517776489258,1.0,17.0,76.0,61.0,27.0,0.0,30.0,77.0,87.0,48.0,1.0,19.0,2.631859064102173,60.0
127.70555114746094,1.0,16.0,86.0,69.0,30.0,0.0,18.0,95.0,72.0,31.0,1.0,19.0,10.496408462524414,72.0
113.08132934570312,1.0,15.0,82.0,63.0,29.0,0.0,26.0,95.0,87.0,43.0,1.0,19.0,7.061496734619141,60.0
45.221073150634766,1.0,22.0,86.0,77.0,35.0,0.0,31.0,77.0,82.0,45.0,1.0,19.0,1.3165289163589478,51.0
306.7518615722656,1.0,23.0,75.0,66.0,30.0,0.0,40.0,71.0,68.0,35.0,1.0,19.0,4.640068054199219,54.0
225.17041015625,1.0,21.0,91.0,82.0,43.0,0.0,26.0,83.0,85.0,46.0,1.0,19.0,2.62933087348938,36.0
206.67153930664062,1.0,16.0,92.0,75.0,32.0,0.0,28.0,98.0,88.0,45.0,1.0,19.0,2.074957847595215,43.0
180.0,1.0,20.0,79.0,68.0,34.0,0.0,23.0,91.0,83.0,42.0,1.0,19.0,10.992984771728516,45.0
63.56535720825195,1.0,15.0,81.0,70.0,33.0,0.0,26.0,82.0,81.0,42.0,1.0,19.0,4.159521579742432,47.0
310.9851989746094,1.0,17.0,83.0,67.0,30.0,0.0,22.0,84.0,73.0,35.0,1.0,19.0,9.802290916442871,72.0
45.256614685058594,1.0,30.0,69.0,77.0,45.0,0.0,41.0,65.0,89.0,66.0,1.0,19.0,1.3173524141311646,16.0
153.322509765625,1.0,22.0,82.0,74.0,34.0,0.0,38.0,90.0,101.0,58.0,1.0,19.0,4.144702911376953,52.0
180.0,1.0,28.0,74.0,76.0,41.0,0.0,46.0,65.0,100.0,76.0,1.0,19.0,1.8543341159820557,16.0
134.830078125,1.0,19.0,72.0,55.0,23.0,0.0,27.0,90.0,79.0,37.0,1.0,19.0,1.315346360206604,59.0
180.0,1.0,19.0,91.0,67.0,27.0,0.0,26.0,91.0,92.0,45.0,1.0,19.0,3.704791784286499,56.0
165.89755249023438,1.0,11.0,93.0,76.0,32.0,0.0,26.0,95.0,90.0,45.0,1.0,19.0,3.819582462310791,55.0
270.0,1.0,22.0,106.0,88.0,41.0,1.0,29.0,79.0,64.0,29.0,1.0,19.0,0.9318552017211914,29.0
196.77516174316406,1.0,18.0,97.0,83.0,35.0,0.0,27.0,88.0,83.0,41.0,1.0,19.0,9.596396446228027,47.0
82.90340423583984,1.0,11.0,85.0,73.0,29.0,0.0,22.0,86.0,77.0,36.0,1.0,19.0,7.464935302734375,51.0
21.878963470458984,1.0,11.0,85.0,64.0,27.0,0.0,24.0,85.0,84.0,41.0,1.0,19.0,4.9847869873046875,72.0
90.0,1.0,24.0,71.0,75.0,42.0,0.0,36.0,73.0,87.0,51.0,1.0,19.0,1.8688886165618896,34.0
270.0,1.0,16.0,80.0,70.0,31.0,0.0,23.0,92.0,84.0,42.0,1.0,19.0,7.4453654289245605,43.0
206.6494598388672,1.0,31.0,62.0,96.0,70.0,1.0,25.0,85.0,84.0,42.0,1.0,19.0,2.074556827545166,12.0
288.34161376953125,1.0,21.0,93.0,81.0,33.0,0.0,32.0,68.0,85.0,50.0,1.0,19.0,5.874113082885742,54.0
59.14567565917969,1.0,24.0,93.0,95.0,49.0,0.0,36.0,90.0,91.0,51.0,1.0,19.0,5.409306526184082,29.0
102.44232940673828,1.0,15.0,85.0,55.0,14.0,0.0,37.0,80.0,94.0,58.0,1.0,19.0,8.54559326171875,56.0
314.7661437988281,1.0,25.0,71.0,69.0,35.0,0.0,33.0,72.0,88.0,55.0,1.0,19.0,1.3168251514434814,20.0
348.62109375,1.0,12.0,82.0,68.0,32.0,0.0,21.0,100.0,78.0,35.0,1.0,20.0,4.71973180770874,54.0
153.29054260253906,1.0,21.0,80.0,81.0,45.0,0.0,23.0,91.0,78.0,39.0,1.0,20.0,6.205292701721191,29.0
233.28575134277344,1.0,15.0,82.0,64.0,26.0,0.0,21.0,84.0,74.0,34.0,1.0,20.0,9.228032112121582,59.0
198.5509796142578,1.0,16.0,94.0,71.0,30.0,0.0,22.0,96.0,77.0,37.0,1.0,20.0,5.849534034729004,52.0
77.5359878540039,1.0,25.0,75.0,61.0,29.0,0.0,24.0,93.0,89.0,43.0,1.0,20.0,8.531179428100586,55.0
348.63543701171875,1.0,14.0,83.0,73.0,31.0,0.0,24.0,83.0,76.0,35.0,1.0,20.0,9.37580394744873,54.0
306.6729736328125,1.0,15.0,65.0,59.0,27.0,0.0,27.0,81.0,78.0,39.0,1.0,20.0,4.648605823516846,49.0
338.042724609375,1.0,17.0,73.0,64.0,25.0,0.0,28.0,76.0,81.0,46.0,1.0,20.0,4.987515449523926,55.0
78.77224731445312,1.0,20.0,87.0,69.0,32.0,0.0,27.0,99.0,85.0,44.0,1.0,20.0,4.752530574798584,32.0
340.4879150390625,1.0,17.0,71.0,64.0,29.0,0.0,21.0,76.0,71.0,33.0,1.0,20.0,16.2756404876709,55.0
14.121835708618164,1.0,24.0,79.0,84.0,44.0,0.0,44.0,71.0,102.0,68.0,1.0,20.0,3.819906234741211,16.0
348.61004638671875,1.0,16.0,80.0,62.0,27.0,0.0,18.0,98.0,72.0,31.0,1.0,20.0,4.719914436340332,56.0
0.0,1.0,18.0,95.0,73.0,32.0,0.0,30.0,76.0,78.0,42.0,1.0,20.0,7.3788604736328125,51.0
233.2489471435547,1.0,11.0,56.0,49.0,25.0,0.0,22.0,79.0,69.0,32.0,1.0,20.0,4.640153884887695,55.0
116.39933013916016,1.0,16.0,86.0,68.0,25.0,0.0,24.0,82.0,79.0,40.0,1.0,20.0,2.085087537765503,45.0
158.1154327392578,1.0,19.0,78.0,77.0,38.0,0.0,60.0,54.0,113.0,78.0,1.0,20.0,4.984981536865234,48.0
270.0,1.0,33.0,65.0,81.0,50.0,0.0,49.0,72.0,103.0,78.0,1.0,20.0,1.8800913095474243,16.0
270.0,1.0,14.0,87.0,70.0,32.0,0.0,26.0,91.0,89.0,46.0,1.0,20.0,2.7949137687683105,56.0
90.0,1.0,25.0,60.0,83.0,50.0,0.0,23.0,98.0,81.0,37.0,1.0,20.0,1.8628803491592407,47.0
206.74697875976562,1.0,20.0,86.0,74.0,33.0,0.0,25.0,85.0,84.0,44.0,1.0,20.0,2.076331853866577,47.0
180.0,1.0,25.0,86.0,79.0,41.0,0.0,32.0,80.0,90.0,50.0,1.0,20.0,0.9274099469184875,27.0
146.14625549316406,1.0,27.0,100.0,84.0,41.0,0.0,22.0,85.0,72.0,32.0,1.0,20.0,3.3466994762420654,54.0
303.57293701171875,1.0,18.0,81.0,67.0,28.0,0.0,25.0,79.0,72.0,35.0,1.0,20.0,3.3505849838256836,56.0
314.73712158203125,1.0,20.0,76.0,65.0,32.0,0.0,36.0,68.0,92.0,62.0,1.0,20.0,1.3174976110458374,22.0
45.26815414428711,1.0,23.0,77.0,71.0,37.0,0.0,30.0,78.0,80.0,45.0,1.0,20.0,1.317620038986206,29.0
70.12310028076172,1.0,22.0,101.0,79.0,34.0,0.0,22.0,98.0,78.0,35.0,1.0,20.0,10.782524108886719,51.0
108.32781982421875,1.0,19.0,78.0,75.0,37.0,0.0,27.0,74.0,80.0,44.0,1.0,20.0,2.946932792663574,20.0
314.8017578125,1.0,38.0,75.0,101.0,64.0,0.0,43.0,79.0,108.0,73.0,1.0,20.0,2.6306140422821045,12.0
225.20358276367188,1.0,20.0,106.0,80.0,35.0,0.0,25.0,82.0,81.0,41.0,1.0,20.0,1.3161242008209229,37.0
123.47760009765625,1.0,21.0,83.0,78.0,35.0,0.0,24.0,83.0,80.0,41.0,1.0,20.0,3.3589909076690674,36.0
153.24465942382812,1.0,23.0,68.0,81.0,43.0,0.0,31.0,74.0,93.0,53.0,1.0,20.0,2.076484441757202,37.0
194.09603881835938,1.0,12.0,91.0,74.0,28.0,1.0,25.0,81.0,83.0,43.0,1.0,20.0,3.8194754123687744,41.0
270.0,1.0,20.0,96.0,75.0,35.0,0.0,19.0,104.0,77.0,34.0,1.0,20.0,3.72593092918396,56.0
270.0,1.0,24.0,89.0,79.0,36.0,0.0,27.0,81.0,80.0,41.0,1.0,20.0,1.8678736686706543,29.0
134.8982391357422,1.0,33.0,87.0,101.0,53.0,0.0,34.0,87.0,105.0,62.0,1.0,20.0,3.9358158111572266,36.0
134.71249389648438,1.0,25.0,68.0,67.0,36.0,0.0,29.0,66.0,70.0,42.0,1.0,20.0,1.3180694580078125,20.0
326.1304626464844,1.0,40.0,83.0,100.0,62.0,0.0,23.0,91.0,78.0,38.0,1.0,20.0,3.3473169803619385,12.0
